Age,Salary,Joining Designation,Designation,Total Business Value,Quarterly Rating,retention_days,promoted,GenderBin,Education_Level_Bachelor,Education_Level_College,Education_Level_Master,attrition
31,33134,1,1,149760,1,840.0,0,1,0,0,1,1
31,59451,3,3,0,1,65.0,0,1,0,1,0,1
34,47651,2,2,0,1,87.0,0,0,0,0,1,1
53,56188,1,3,344330,2,1468.0,1,1,1,0,0,1
47,38047,1,1,0,1,543.0,0,0,1,0,0,1
23,70731,2,2,0,1,58.0,0,0,1,0,0,1
32,80290,2,2,0,1,136.0,0,0,1,0,0,1
43,78444,1,3,0,1,1254.0,1,1,0,1,0,1
50,59431,1,4,153410,3,639.0,1,1,1,0,0,1
32,45068,1,1,0,1,150.0,0,0,1,0,0,1
29,42234,1,1,0,1,164.0,0,0,0,1,0,1
25,33391,1,1,0,1,161.0,0,0,1,0,0,1
31,31657,1,1,0,1,116.0,0,0,0,0,1,1
32,128520,3,3,0,1,196.0,0,0,0,1,0,1
32,19791,1,1,0,1,77.0,0,0,0,0,1,1
48,44722,1,1,0,1,223.0,0,1,0,0,1,1
32,44160,2,2,0,1,104.0,0,1,1,0,0,1
37,52963,2,2,0,1,75.0,0,1,1,0,0,1
27,75458,2,2,0,1,57.0,0,0,1,0,0,1
32,94770,2,2,0,1,146.0,0,0,0,1,0,1
28,41620,1,1,990000,2,195.0,0,1,0,0,1,1
33,49914,3,3,0,1,109.0,0,0,1,0,0,1
39,70714,1,2,1374470,3,1345.0,1,0,1,0,0,1
49,82179,2,2,0,1,567.0,0,1,1,0,0,1
47,59084,1,2,150380,1,636.0,1,0,0,0,1,1
39,50168,2,2,0,1,331.0,0,0,0,1,0,1
30,37039,2,2,0,1,198.0,0,1,0,1,0,1
31,59451,3,3,0,1,65.0,0,1,0,1,0,1
24,26563,1,1,0,1,105.0,0,0,1,0,0,1
33,99893,3,3,0,1,63.0,0,0,0,0,1,1
24,22962,1,1,0,1,139.0,0,1,0,1,0,1
38,50211,3,3,0,1,143.0,0,1,1,0,0,1
26,60417,1,1,0,1,96.0,0,1,1,0,0,1
32,50434,2,2,0,1,1423.0,0,0,0,0,1,1
35,53643,1,1,0,1,1517.0,0,0,0,0,1,1
24,33981,1,1,0,1,161.0,0,1,0,1,0,1
39,29312,1,1,0,1,335.0,0,0,1,0,0,1
30,23299,1,1,0,2,248.0,0,0,0,0,1,1
29,28565,1,1,0,1,259.0,0,0,0,1,0,1
26,17253,1,1,0,1,92.0,0,0,0,1,0,1
39,41796,1,1,0,1,239.0,0,0,0,1,0,1
24,34521,1,1,0,1,98.0,0,1,1,0,0,1
34,54288,2,2,0,1,335.0,0,0,1,0,0,1
45,87153,1,4,303310,1,1647.0,1,1,0,1,0,1
45,32736,2,3,0,1,1740.0,1,1,0,1,0,1
31,36118,1,1,0,2,934.0,0,1,0,1,0,1
27,19419,1,1,0,1,64.0,0,0,0,1,0,1
24,40408,1,1,0,1,269.0,0,1,0,0,1,1
26,59536,1,1,0,1,105.0,0,0,0,0,1,1
30,27774,2,2,0,1,19.0,0,0,0,0,1,1
31,47050,3,3,0,1,211.0,0,0,0,1,0,1
36,58027,3,3,0,1,87.0,0,0,0,1,0,1
25,21150,1,1,0,1,145.0,0,1,0,1,0,1
28,41971,2,2,0,1,366.0,0,1,0,0,1,1
31,34473,2,2,0,1,126.0,0,0,1,0,0,1
34,30959,1,1,0,1,84.0,0,0,0,1,0,1
25,62242,2,2,0,1,92.0,0,0,0,0,1,1
41,32865,2,2,-325140,2,396.0,0,1,1,0,0,1
34,23641,2,2,0,1,36.0,0,1,0,1,0,1
32,55937,3,3,0,1,322.0,0,0,1,0,0,1
43,56666,2,3,0,1,1626.0,1,1,0,1,0,1
28,63898,2,2,0,1,346.0,0,1,1,0,0,1
30,54074,2,2,0,1,95.0,0,0,0,1,0,1
38,148588,5,5,0,1,384.0,0,1,1,0,0,1
24,22962,1,1,0,1,139.0,0,1,0,1,0,1
38,37900,2,2,0,1,256.0,0,0,0,0,1,1
41,54180,2,2,0,1,135.0,0,1,0,1,0,1
28,35112,1,1,630520,2,133.0,0,0,0,0,1,1
36,25851,1,1,0,1,73.0,0,1,0,1,0,1
29,29150,3,3,0,1,130.0,0,0,0,0,1,1
40,22556,1,1,0,1,264.0,0,0,1,0,0,1
32,64604,2,2,0,1,291.0,0,1,1,0,0,1
26,42405,2,2,0,1,20.0,0,1,0,0,1,1
35,61569,1,1,304650,1,100.0,0,1,0,0,1,1
43,65603,2,2,0,1,115.0,0,0,0,0,1,1
31,22738,1,1,0,1,136.0,0,0,0,0,1,1
34,32285,2,2,0,1,480.0,0,0,0,1,0,1
28,125576,1,3,121250,2,1219.0,1,0,0,1,0,1
39,71142,2,2,0,1,195.0,0,1,0,1,0,1
35,48050,3,3,0,1,81.0,0,0,1,0,0,1
35,59936,2,2,246840,1,410.0,0,0,1,0,0,1
31,26067,1,1,0,1,84.0,0,0,0,0,1,1
34,57888,1,1,0,1,31.0,0,1,0,0,1,1
32,82632,3,3,0,2,95.0,0,1,0,0,1,1
36,55601,2,2,0,1,17.0,0,0,0,1,0,1
38,86246,3,3,0,1,33.0,0,1,1,0,0,1
33,27895,1,2,0,1,753.0,1,0,1,0,0,1
36,72219,2,2,0,1,424.0,0,1,1,0,0,1
26,23711,1,1,194000,1,201.0,0,0,1,0,0,1
26,50739,1,1,0,1,245.0,0,0,0,0,1,1
28,45330,1,1,0,1,293.0,0,0,0,0,1,1
30,58671,1,2,300820,2,1011.0,1,1,0,0,1,1
22,16477,1,1,0,1,272.0,0,0,0,1,0,1
32,44012,2,2,0,1,46.0,0,0,1,0,0,1
30,80591,3,3,0,1,21.0,0,0,1,0,0,1
41,153766,5,5,0,1,1367.0,0,0,0,0,1,1
41,19371,1,1,150250,2,563.0,0,0,0,1,0,1
32,47188,1,1,0,1,162.0,0,0,1,0,0,1
38,37944,1,1,0,1,164.0,0,1,0,0,1,1
28,68837,2,2,0,1,33.0,0,1,0,1,0,1
34,21627,1,1,102910,1,106.0,0,1,0,0,1,1
31,34569,2,2,0,1,147.0,0,1,0,1,0,1
34,29642,1,1,0,1,112.0,0,1,0,1,0,1
44,117708,3,4,0,1,1555.0,1,0,0,0,1,1
35,31644,1,1,0,1,55.0,0,1,1,0,0,1
40,24150,1,1,97020,1,305.0,0,0,0,0,1,1
34,114230,3,3,0,2,304.0,0,1,0,1,0,1
29,25731,1,1,0,1,116.0,0,0,0,1,0,1
43,67971,3,3,0,1,141.0,0,1,0,0,1,1
37,52753,2,2,0,1,71.0,0,1,0,1,0,1
31,59650,2,2,0,1,115.0,0,0,1,0,0,1
32,44012,2,2,0,1,46.0,0,0,1,0,0,1
30,77011,2,2,360000,1,94.0,0,0,0,0,1,1
36,47251,3,3,0,1,79.0,0,0,0,1,0,1
36,89200,3,3,343200,2,267.0,0,0,0,1,0,1
51,38478,1,2,584110,2,585.0,1,1,0,0,1,1
28,37630,2,2,0,1,49.0,0,0,1,0,0,1
46,18799,1,1,0,1,1913.0,0,0,0,1,0,1
46,22019,2,2,0,2,185.0,0,0,1,0,0,1
28,35116,1,1,0,1,57.0,0,1,0,0,1,1
32,73933,3,3,0,1,42.0,0,0,0,0,1,1
24,83294,2,2,0,1,228.0,0,0,0,0,1,1
29,20641,1,1,0,2,120.0,0,0,1,0,0,1
28,34461,3,3,0,1,80.0,0,0,0,0,1,1
29,69071,2,2,0,1,32.0,0,1,0,1,0,1
31,15520,1,1,0,1,95.0,0,1,0,1,0,1
27,62232,1,1,0,1,109.0,0,0,0,0,1,1
37,46134,1,1,0,1,259.0,0,0,0,0,1,1
29,41800,1,1,0,1,241.0,0,1,0,1,0,1
28,28949,1,1,0,1,493.0,0,0,0,0,1,1
28,40654,2,2,0,1,619.0,0,0,0,1,0,1
31,14166,1,1,0,1,151.0,0,1,0,1,0,1
31,43831,2,2,0,1,93.0,0,0,0,1,0,1
22,36116,2,2,0,1,22.0,0,0,0,1,0,1
35,65901,2,2,0,1,114.0,0,0,1,0,0,1
34,21276,1,1,0,1,89.0,0,0,0,1,0,1
28,50141,2,2,0,1,37.0,0,0,1,0,0,1
36,113038,2,4,0,1,1806.0,1,0,0,0,1,1
29,40325,1,1,0,1,194.0,0,0,0,0,1,1
31,30996,1,1,116440,1,427.0,0,0,1,0,0,1
35,65901,2,2,0,1,114.0,0,0,1,0,0,1
39,32263,3,3,0,1,72.0,0,1,0,0,1,1
33,87954,2,3,0,4,1555.0,1,1,1,0,0,1
47,38047,1,1,0,1,543.0,0,0,1,0,0,1
44,62354,1,2,0,2,645.0,1,0,0,1,0,1
32,61712,3,3,0,1,94.0,0,0,0,0,1,1
31,96603,3,3,0,1,136.0,0,1,0,1,0,1
37,48436,1,1,0,1,405.0,0,0,1,0,0,1
39,41796,1,1,0,1,239.0,0,0,0,1,0,1
22,11068,1,1,0,1,449.0,0,0,0,1,0,1
31,50370,3,3,0,1,28.0,0,0,0,1,0,1
30,49521,1,1,0,1,140.0,0,0,0,0,1,1
32,35542,2,2,0,1,144.0,0,0,1,0,0,1
32,40198,2,2,0,1,215.0,0,1,1,0,0,1
31,34561,2,2,0,1,246.0,0,0,0,1,0,1
32,49122,1,1,0,1,71.0,0,0,1,0,0,1
33,39422,2,2,0,1,80.0,0,0,1,0,0,1
33,62460,3,3,0,1,94.0,0,0,0,1,0,1
27,12906,1,1,0,1,203.0,0,1,0,1,0,1
34,21276,1,1,0,1,89.0,0,0,0,1,0,1
25,51796,1,1,0,1,116.0,0,1,0,0,1,1
33,46734,3,3,0,1,109.0,0,0,1,0,0,1
44,64702,2,2,0,1,202.0,0,1,0,1,0,1
34,25028,1,1,0,1,329.0,0,0,0,0,1,1
28,34461,3,3,0,1,80.0,0,0,0,0,1,1
33,80586,1,3,121260,1,1223.0,1,0,1,0,0,1
37,101423,3,3,0,1,320.0,0,1,1,0,0,1
35,64953,3,3,0,1,107.0,0,0,0,0,1,1
38,18948,1,1,0,1,365.0,0,0,1,0,0,1
32,39216,2,2,0,1,78.0,0,1,1,0,0,1
36,43764,1,1,0,1,255.0,0,1,0,0,1,1
25,60056,2,2,145500,2,543.0,0,0,0,0,1,1
33,87954,2,3,0,4,1555.0,1,1,1,0,0,1
31,38152,2,2,239200,2,89.0,0,0,0,0,1,1
35,50799,2,2,0,1,179.0,0,0,0,1,0,1
37,75541,2,2,0,1,137.0,0,0,1,0,0,1
25,67394,2,2,0,1,377.0,0,0,0,0,1,1
36,35607,1,1,0,1,194.0,0,0,0,1,0,1
39,17496,2,2,0,1,73.0,0,0,0,1,0,1
33,54019,3,3,0,1,113.0,0,1,1,0,0,1
28,41971,2,2,0,1,366.0,0,1,0,0,1,1
44,75001,3,3,0,2,186.0,0,0,1,0,0,1
24,21234,1,1,0,1,52.0,0,1,0,0,1,1
35,63888,2,2,0,3,486.0,0,0,0,1,0,1
30,36558,1,1,0,1,53.0,0,0,0,0,1,1
35,18788,2,2,0,1,90.0,0,0,0,1,0,1
35,87794,2,3,145300,1,2215.0,1,0,1,0,0,1
31,51181,2,2,0,1,154.0,0,1,0,0,1,1
34,44188,1,1,0,1,34.0,0,0,1,0,0,1
41,112934,3,3,0,1,235.0,0,0,0,1,0,1
41,68596,1,3,0,1,1072.0,1,0,0,0,1,1
37,98306,1,2,364900,2,1314.0,1,1,0,1,0,1
42,76806,1,3,120030,1,1828.0,1,0,0,0,1,1
32,28186,1,1,0,1,72.0,0,0,0,1,0,1
38,25106,1,1,-150800,1,134.0,0,0,0,1,0,1
31,21212,1,1,0,1,108.0,0,0,0,1,0,1
33,74620,2,2,0,1,417.0,0,0,1,0,0,1
36,55528,2,2,0,1,173.0,0,1,1,0,0,1
28,60796,1,1,0,1,84.0,0,1,0,1,0,1
32,31831,1,1,0,1,439.0,0,0,1,0,0,1
37,26206,2,2,0,1,171.0,0,1,0,1,0,1
37,26206,2,2,0,1,171.0,0,1,0,1,0,1
29,56659,2,2,0,1,80.0,0,0,0,0,1,1
32,33681,1,1,0,1,936.0,0,1,0,0,1,1
41,101223,4,4,0,1,102.0,0,0,0,0,1,1
34,89269,3,3,0,1,199.0,0,0,1,0,0,1
25,31392,1,1,0,1,9.0,0,1,0,0,1,1
30,29575,1,1,0,1,465.0,0,0,0,0,1,1
34,12105,1,1,0,1,34.0,0,1,0,1,0,1
32,49957,2,2,0,1,210.0,0,0,1,0,0,1
31,20245,2,2,0,1,171.0,0,0,1,0,0,1
31,51643,1,2,0,1,1037.0,1,0,0,0,1,1
34,76396,2,2,0,1,163.0,0,0,0,1,0,1
34,70330,3,3,0,1,150.0,0,1,0,0,1,1
23,46604,1,1,0,1,58.0,0,1,0,0,1,1
33,40281,2,2,0,1,4.0,0,1,0,0,1,1
42,51579,1,1,0,1,220.0,0,0,0,1,0,1
30,80138,1,2,0,1,1122.0,1,1,0,0,1,1
34,55630,2,2,0,1,48.0,0,1,0,0,1,1
30,23299,1,1,0,2,248.0,0,0,0,0,1,1
37,106171,1,4,0,1,502.0,1,1,0,1,0,1
35,50799,2,2,0,1,179.0,0,0,0,1,0,1
22,33042,1,1,0,1,32.0,0,1,0,1,0,1
33,87954,2,3,0,4,1555.0,1,1,1,0,0,1
39,77182,1,4,557750,1,1882.0,1,0,1,0,0,1
37,37285,1,1,-101180,1,77.0,0,1,0,0,1,1
38,116218,2,4,406410,1,185.0,1,0,1,0,0,1
44,62354,1,2,0,2,645.0,1,0,0,1,0,1
32,51850,2,2,0,1,31.0,0,0,1,0,0,1
35,75467,3,3,0,1,397.0,0,0,1,0,0,1
29,51303,1,1,0,1,306.0,0,0,0,0,1,1
45,52199,1,1,0,1,267.0,0,1,0,0,1,1
30,46600,2,2,0,1,294.0,0,0,0,0,1,1
29,50022,2,2,0,1,137.0,0,0,0,0,1,1
37,101423,3,3,0,1,320.0,0,1,1,0,0,1
33,123255,2,2,0,4,394.0,0,1,0,0,1,1
42,26460,2,2,0,1,1561.0,0,1,0,1,0,1
37,39750,1,1,0,1,203.0,0,0,1,0,0,1
33,39119,1,2,0,1,1074.0,1,1,1,0,0,1
29,46368,1,1,0,1,52.0,0,0,0,1,0,1
32,44160,2,2,0,1,104.0,0,1,1,0,0,1
36,17047,1,1,0,1,297.0,0,0,0,1,0,1
32,67490,2,2,0,1,73.0,0,0,1,0,0,1
32,36846,1,2,0,1,360.0,1,0,0,1,0,1
32,43411,1,1,0,1,125.0,0,1,0,0,1,1
29,42234,1,1,0,1,164.0,0,0,0,1,0,1
31,88909,3,3,0,1,368.0,0,1,1,0,0,1
37,106794,3,3,0,1,301.0,0,1,1,0,0,1
37,45342,3,3,0,1,56.0,0,0,0,1,0,1
33,35939,1,1,0,1,172.0,0,1,0,1,0,1
37,45342,3,3,0,1,56.0,0,0,0,1,0,1
34,20922,2,2,0,1,119.0,0,0,1,0,0,1
42,59168,1,1,0,2,273.0,0,0,0,1,0,1
41,55762,1,1,0,1,208.0,0,1,0,0,1,1
35,18378,1,1,0,1,86.0,0,0,1,0,0,1
36,89200,3,3,343200,2,267.0,0,0,0,1,0,1
25,46866,1,1,0,1,281.0,0,0,0,0,1,1
42,59168,1,1,0,2,273.0,0,0,0,1,0,1
32,49696,2,2,0,1,58.0,0,1,1,0,0,1
42,58534,3,3,0,1,29.0,0,0,1,0,0,1
30,96076,3,3,0,1,128.0,0,1,0,1,0,1
27,74087,1,2,0,1,779.0,1,1,0,0,1,1
39,91064,3,3,0,1,115.0,0,0,0,0,1,1
29,82120,1,3,0,1,975.0,1,0,0,1,0,1
35,65901,2,2,0,1,114.0,0,0,1,0,0,1
37,59274,1,1,0,2,444.0,0,1,0,0,1,1
28,95133,3,3,0,1,6.0,0,0,0,1,0,1
33,39119,1,2,0,1,1074.0,1,1,1,0,0,1
44,67140,1,1,142320,1,181.0,0,1,1,0,0,1
31,28297,1,1,0,1,362.0,0,1,1,0,0,1
28,54527,2,2,0,1,44.0,0,0,0,0,1,1
31,28297,1,1,0,1,362.0,0,1,1,0,0,1
32,65298,1,2,0,1,641.0,1,0,1,0,0,1
39,58347,2,2,0,1,103.0,0,1,1,0,0,1
39,50281,3,3,0,1,99.0,0,0,0,1,0,1
39,60780,2,2,0,1,65.0,0,1,0,0,1,1
27,31631,1,1,0,1,113.0,0,1,1,0,0,1
28,88777,2,2,0,1,60.0,0,0,0,1,0,1
38,37944,1,1,0,1,164.0,0,1,0,0,1,1
31,21762,1,1,0,1,85.0,0,1,0,1,0,1
32,36430,2,2,0,1,79.0,0,1,0,0,1,1
30,49336,1,1,0,1,363.0,0,1,1,0,0,1
30,58540,1,1,0,1,175.0,0,1,0,1,0,1
33,99858,2,2,0,1,87.0,0,0,1,0,0,1
27,39328,1,1,750000,2,569.0,0,0,0,0,1,1
32,60185,2,2,0,1,87.0,0,0,0,0,1,1
28,69498,1,1,0,1,316.0,0,1,0,0,1,1
35,31500,1,1,0,1,51.0,0,1,1,0,0,1
38,67049,1,3,0,1,1957.0,1,1,1,0,0,1
45,62135,2,2,0,1,168.0,0,1,0,0,1,1
39,40142,2,2,0,1,329.0,0,1,0,1,0,1
31,92158,3,3,0,1,120.0,0,1,1,0,0,1
38,48409,1,1,0,1,61.0,0,0,0,0,1,1
34,94237,3,3,0,1,57.0,0,0,1,0,0,1
38,41446,1,1,0,1,139.0,0,0,0,0,1,1
36,100893,3,3,0,1,146.0,0,1,1,0,0,1
34,18291,1,1,447230,2,218.0,0,1,0,1,0,1
31,18469,1,1,0,1,77.0,0,1,1,0,0,1
27,114258,3,3,0,1,185.0,0,0,0,0,1,1
47,59084,1,2,150380,1,636.0,1,0,0,0,1,1
33,66502,2,2,0,1,121.0,0,0,0,0,1,1
34,46083,2,2,0,1,50.0,0,0,0,0,1,1
34,36682,1,1,0,1,212.0,0,0,0,0,1,1
25,14761,2,2,0,1,121.0,0,0,0,1,0,1
32,43963,2,2,0,1,75.0,0,1,0,1,0,1
31,36118,1,1,0,2,934.0,0,1,0,1,0,1
28,45981,1,1,0,1,820.0,0,1,1,0,0,1
29,27216,1,1,194020,3,668.0,0,1,0,0,1,1
33,39119,1,2,0,1,1074.0,1,1,1,0,0,1
40,69098,2,2,0,1,1256.0,0,0,0,0,1,1
33,38416,1,1,0,1,173.0,0,0,1,0,0,1
31,92158,3,3,0,1,120.0,0,1,1,0,0,1
33,58885,3,3,0,1,55.0,0,1,0,0,1,1
32,52035,1,2,0,1,658.0,1,0,0,1,0,1
29,82120,1,3,0,1,975.0,1,0,0,1,0,1
39,45148,2,2,0,1,142.0,0,0,0,1,0,1
31,13051,1,1,0,1,3.0,0,0,0,1,0,1
37,42339,2,2,0,1,421.0,0,1,1,0,0,1
46,104473,2,4,0,1,2179.0,1,0,0,1,0,1
32,36430,2,2,0,1,79.0,0,1,0,0,1,1
29,52465,2,2,0,1,149.0,0,1,0,1,0,1
30,31890,2,2,422800,2,149.0,0,1,0,1,0,1
44,100297,5,5,0,1,617.0,0,0,1,0,0,1
32,80290,2,2,0,1,136.0,0,0,1,0,0,1
36,75417,2,3,400000,1,2315.0,1,1,1,0,0,1
38,113807,3,3,0,1,154.0,0,1,0,1,0,1
43,47303,1,1,0,1,141.0,0,1,0,0,1,1
40,21636,1,1,0,1,129.0,0,0,1,0,0,1
31,58588,2,2,0,1,165.0,0,0,0,1,0,1
37,45604,1,1,0,1,44.0,0,1,0,1,0,1
39,52711,2,2,0,2,275.0,0,0,1,0,0,1
49,56150,1,2,0,1,1140.0,1,1,0,1,0,1
37,90851,3,3,0,1,47.0,0,1,0,0,1,1
34,59930,2,2,0,1,1281.0,0,1,0,0,1,1
32,47188,1,1,0,1,162.0,0,0,1,0,0,1
30,52196,1,1,0,1,284.0,0,0,0,0,1,1
22,27023,1,1,0,1,252.0,0,0,0,1,0,1
34,111621,3,3,0,1,2.0,0,0,0,0,1,1
49,58807,2,2,0,1,234.0,0,0,1,0,0,1
29,69939,3,3,0,1,153.0,0,0,1,0,0,1
26,41167,1,1,0,1,55.0,0,0,1,0,0,1
39,53880,1,1,0,1,1588.0,0,0,0,1,0,1
36,63739,3,3,0,1,127.0,0,1,0,1,0,1
37,78656,3,3,155640,1,125.0,0,0,0,0,1,1
25,60391,1,1,0,1,185.0,0,0,0,0,1,1
30,70246,1,2,0,2,1388.0,1,1,0,0,1,1
29,57339,2,2,0,1,107.0,0,1,0,1,0,1
26,31743,1,1,0,1,165.0,0,1,0,0,1,1
30,18192,1,1,0,1,446.0,0,0,1,0,0,1
42,58577,2,2,0,2,360.0,0,0,0,1,0,1
38,59077,2,2,0,1,163.0,0,0,1,0,0,1
33,78813,2,2,0,1,126.0,0,1,0,0,1,1
40,52682,2,2,0,1,332.0,0,0,1,0,0,1
28,61884,2,2,255030,1,197.0,0,1,0,1,0,1
29,60874,3,3,0,1,30.0,0,1,0,0,1,1
32,22680,1,1,0,1,164.0,0,1,0,0,1,1
31,92158,3,3,0,1,120.0,0,1,1,0,0,1
31,68356,3,3,0,1,146.0,0,1,0,1,0,1
24,40437,1,1,0,1,715.0,0,1,0,1,0,1
26,46789,2,2,0,1,153.0,0,0,0,1,0,1
43,38624,2,2,0,1,125.0,0,1,0,1,0,1
30,33246,2,2,0,1,177.0,0,1,1,0,0,1
35,64780,2,2,0,1,126.0,0,1,0,0,1,1
30,64842,2,2,0,1,191.0,0,0,0,1,0,1
33,56317,2,2,0,1,127.0,0,0,0,0,1,1
24,17676,1,1,0,1,170.0,0,0,1,0,0,1
36,43690,1,1,101690,1,1070.0,0,0,1,0,0,1
34,36682,1,1,0,1,212.0,0,0,0,0,1,1
38,110490,4,4,0,1,146.0,0,1,1,0,0,1
34,80535,2,2,993480,4,95.0,0,1,1,0,0,1
43,66031,1,2,0,1,406.0,1,0,0,1,0,1
34,70656,3,3,0,1,43.0,0,0,0,1,0,1
52,65754,3,3,0,1,449.0,0,0,1,0,0,1
29,39635,2,2,0,1,21.0,0,1,0,1,0,1
46,30292,1,1,0,1,91.0,0,1,0,0,1,1
42,51579,1,1,0,1,220.0,0,0,0,1,0,1
30,70816,2,2,0,1,215.0,0,1,0,0,1,1
35,31500,1,1,0,1,51.0,0,1,1,0,0,1
36,21530,2,2,0,1,177.0,0,0,1,0,0,1
39,57225,2,2,0,1,240.0,0,0,1,0,0,1
36,91602,2,4,0,1,73.0,1,1,1,0,0,1
31,23537,1,1,0,1,602.0,0,0,1,0,0,1
30,43578,2,2,0,1,539.0,0,1,0,1,0,1
31,15520,1,1,0,1,95.0,0,1,0,1,0,1
41,19371,1,1,150250,2,563.0,0,0,0,1,0,1
26,62716,2,2,0,1,369.0,0,0,0,0,1,1
36,55601,2,2,0,1,17.0,0,0,0,1,0,1
33,103994,4,4,0,1,125.0,0,0,0,1,0,1
36,21530,2,2,0,1,177.0,0,0,1,0,0,1
33,50306,2,2,0,1,125.0,0,0,0,1,0,1
31,76308,1,2,343160,2,495.0,1,0,0,0,1,1
25,46010,1,1,0,1,64.0,0,0,1,0,0,1
33,55441,2,2,0,1,60.0,0,0,0,0,1,1
31,78143,2,2,0,1,266.0,0,0,0,0,1,1
30,43578,2,2,0,1,539.0,0,1,0,1,0,1
42,35996,1,1,0,1,49.0,0,1,0,0,1,1
31,33134,1,1,149760,1,840.0,0,1,0,0,1,1
29,41800,1,1,0,1,241.0,0,1,0,1,0,1
24,34521,1,1,0,1,98.0,0,1,1,0,0,1
51,38478,1,2,584110,2,585.0,1,1,0,0,1,1
35,70677,3,3,0,1,57.0,0,0,0,1,0,1
36,115006,1,4,200000,1,958.0,1,0,0,1,0,1
42,67904,3,3,0,1,175.0,0,1,0,1,0,1
35,44784,2,2,0,1,281.0,0,1,0,1,0,1
28,55938,3,3,0,1,27.0,0,0,1,0,0,1
38,41446,1,1,0,1,139.0,0,0,0,0,1,1
48,34827,1,1,0,1,340.0,0,0,0,0,1,1
33,58885,3,3,0,1,55.0,0,1,0,0,1,1
32,60185,2,2,0,1,87.0,0,0,0,0,1,1
31,38396,2,2,0,1,88.0,0,1,0,1,0,1
32,44160,2,2,0,1,104.0,0,1,1,0,0,1
34,44188,1,1,0,1,34.0,0,0,1,0,0,1
34,86291,2,2,0,1,110.0,0,1,0,0,1,1
27,92401,2,2,102520,1,245.0,0,0,0,0,1,1
36,48540,2,2,0,1,211.0,0,1,1,0,0,1
29,51303,1,1,0,1,306.0,0,0,0,0,1,1
38,55443,1,2,0,1,364.0,1,0,0,1,0,1
29,101494,3,3,0,1,78.0,0,1,0,0,1,1
33,46734,3,3,0,1,109.0,0,0,1,0,0,1
35,75467,3,3,0,1,397.0,0,0,1,0,0,1
42,74516,1,2,0,1,1054.0,1,0,0,0,1,1
28,17660,2,2,0,1,184.0,0,1,0,1,0,1
41,31816,1,1,0,1,181.0,0,0,0,1,0,1
28,65813,2,2,0,1,93.0,0,1,1,0,0,1
32,14489,1,1,0,1,86.0,0,0,0,1,0,1
41,41046,1,1,0,1,244.0,0,1,1,0,0,1
43,38625,1,1,0,1,284.0,0,0,0,0,1,1
30,25483,1,1,0,1,190.0,0,0,0,0,1,1
33,103994,4,4,0,1,125.0,0,0,0,1,0,1
32,28186,1,1,0,1,72.0,0,0,0,1,0,1
41,93113,1,2,107520,1,1424.0,1,0,0,0,1,1
38,18948,1,1,0,1,365.0,0,0,1,0,0,1
31,19052,1,1,0,1,191.0,0,1,1,0,0,1
29,59393,3,3,720000,3,242.0,0,1,0,1,0,1
28,88169,3,3,0,2,357.0,0,0,1,0,0,1
30,25579,2,2,0,1,47.0,0,0,0,0,1,1
41,41046,1,1,0,1,244.0,0,1,1,0,0,1
25,59108,2,2,0,1,221.0,0,0,0,1,0,1
33,18173,1,1,0,1,214.0,0,0,1,0,0,1
30,50787,1,1,0,1,349.0,0,1,0,0,1,1
27,47419,1,2,0,1,504.0,1,0,0,1,0,1
37,46832,1,1,0,1,73.0,0,1,0,1,0,1
36,32523,2,2,0,1,55.0,0,0,0,1,0,1
38,148588,5,5,0,1,384.0,0,1,1,0,0,1
34,57671,1,3,0,2,1162.0,1,1,0,1,0,1
32,36284,2,2,0,1,47.0,0,1,0,1,0,1
41,82503,3,3,0,1,223.0,0,1,0,0,1,1
31,81792,2,2,0,1,347.0,0,0,0,0,1,1
33,108452,2,3,119140,1,2264.0,1,0,0,1,0,1
41,31816,1,1,0,1,181.0,0,0,0,1,0,1
29,66935,2,2,0,1,110.0,0,0,0,1,0,1
30,49664,2,2,0,1,59.0,0,1,0,0,1,1
36,44146,2,2,0,1,28.0,0,1,0,1,0,1
31,54901,2,2,0,1,66.0,0,0,0,1,0,1
33,30106,1,1,0,1,159.0,0,0,0,1,0,1
29,58277,1,1,0,1,64.0,0,0,0,1,0,1
40,50801,1,1,350160,2,1100.0,0,0,1,0,0,1
32,128520,3,3,0,1,196.0,0,0,0,1,0,1
27,105931,3,3,0,1,206.0,0,1,1,0,0,1
35,75112,3,3,0,3,108.0,0,0,1,0,0,1
23,49888,2,2,0,1,131.0,0,0,1,0,0,1
32,83926,3,3,0,1,76.0,0,0,0,1,0,1
27,47419,1,2,0,1,504.0,1,0,0,1,0,1
34,27548,2,2,0,1,152.0,0,0,1,0,0,1
28,55938,3,3,0,1,27.0,0,0,1,0,0,1
25,20590,1,1,0,1,425.0,0,0,1,0,0,1
34,55845,3,3,0,1,79.0,0,0,0,1,0,1
24,87853,1,1,299100,2,220.0,0,1,1,0,0,1
24,27693,1,1,0,1,40.0,0,0,0,0,1,1
34,57624,2,2,0,1,382.0,0,1,0,0,1,1
34,48656,2,2,0,2,112.0,0,1,1,0,0,1
25,64128,2,2,0,1,122.0,0,0,0,1,0,1
35,65901,2,2,0,1,114.0,0,0,1,0,0,1
44,88204,4,4,0,1,81.0,0,0,0,0,1,1
32,82632,3,3,0,2,95.0,0,1,0,0,1,1
36,58626,3,3,350000,2,172.0,0,0,1,0,0,1
